flight_id,flight_no,scheduled_departure,scheduled_arrival,departure_airport,arrival_airport,status,aircraft_code,actual_departure,actual_arrival,ticket_no,flight_id,fare_conditions,amount,flight_no,scheduled_departure,scheduled_arrival,departure_airport,arrival_airport,status,aircraft_code,actual_departure,actual_arrival,5432079221,36094,business,99800.00,ticket_no,flight_id,boarding_no,seat_no,aircraft_code,model,range
136861,PG0480,2017-02-12T09:25:00Z,2017-02-12T10:15:00Z,AAQ,EGO,Arrived,SU9,2017-02-12T09:28:00Z,2017-02-12T10:17:00Z,5432320242   ,136861,Economy,6300.00,,,,,,,,,,,,,,5432320242   ,136861,71,14E,SU9,Sukhoi Superjet-100,3000
136780,PG0480,2017-02-24T09:25:00Z,2017-02-24T10:15:00Z,AAQ,EGO,Arrived,SU9,2017-02-24T09:30:00Z,2017-02-24T10:20:00Z,5432320902   ,136780,Economy,6300.00,,,,,,,,,,,,,,5432320902   ,136780,18,14E,SU9,Sukhoi Superjet-100,3000
136875,PG0480,2017-02-16T09:25:00Z,2017-02-16T10:15:00Z,AAQ,EGO,Arrived,SU9,2017-02-16T09:29:00Z,2017-02-16T10:19:00Z,5432053801   ,136875,Economy,6300.00,,,,,,,,,,,,,,5432053801   ,136875,11,14E,SU9,Sukhoi Superjet-100,3000
136612,PG0480,2017-02-21T09:25:00Z,2017-02-21T10:15:00Z,AAQ,EGO,Arrived,SU9,2017-02-21T09:27:00Z,2017-02-21T10:17:00Z,5432053815   ,136612,Economy,6300.00,,,,,,,,,,,,,,5432053815   ,136612,1,14E,SU9,Sukhoi Superjet-100,3000
136733,PG0480,2017-01-09T09:25:00Z,2017-01-09T10:15:00Z,AAQ,EGO,Arrived,SU9,2017-01-09T09:27:00Z,2017-01-09T10:18:00Z,5432374651   ,136733,Economy,6300.00,,,,,,,,,,,,,,5432374651   ,136733,26,14E,SU9,Sukhoi Superjet-100,3000
136654,PG0480,2017-01-19T09:25:00Z,2017-01-19T10:15:00Z,AAQ,EGO,Arrived,SU9,2017-01-19T09:28:00Z,2017-01-19T10:17:00Z,5432374988   ,136654,Economy,6300.00,,,,,,,,,,,,,,5432374988   ,136654,40,14E,SU9,Sukhoi Superjet-100,3000
136709,PG0480,2017-01-15T09:25:00Z,2017-01-15T10:15:00Z,AAQ,EGO,Arrived,SU9,2017-01-15T09:28:00Z,2017-01-15T10:18:00Z,5432375059   ,136709,Economy,6300.00,,,,,,,,,,,,,,5432375059   ,136709,44,14E,SU9,Sukhoi Superjet-100,3000
136927,PG0480,2017-01-22T09:25:00Z,2017-01-22T10:15:00Z,AAQ,EGO,Arrived,SU9,2017-01-22T09:28:00Z,2017-01-22T10:19:00Z,5432375144   ,136927,Economy,6300.00,,,,,,,,,,,,,,5432375144   ,136927,59,14E,SU9,Sukhoi Superjet-100,3000
136827,PG0480,2017-02-18T09:25:00Z,2017-02-18T10:15:00Z,AAQ,EGO,Arrived,SU9,2017-02-18T09:26:00Z,2017-02-18T10:17:00Z,5432376132   ,136827,Economy,6300.00,,,,,,,,,,,,,,5432376132   ,136827,58,14E,SU9,Sukhoi Superjet-100,3000
136841,PG0480,2017-02-07T09:25:00Z,2017-02-07T10:15:00Z,AAQ,EGO,Arrived,SU9,2017-02-07T09:25:00Z,2017-02-07T10:16:00Z,5432053774   ,136841,Economy,6300.00,,,,,,,,,,,,,,5432053774   ,136841,93,14E,SU9,Sukhoi Superjet-100,3000
136819,PG0480,2017-01-04T09:25:00Z,2017-01-04T10:15:00Z,AAQ,EGO,Arrived,SU9,2017-01-04T09:29:00Z,2017-01-04T10:19:00Z,5432374342   ,136819,Economy,6300.00,,,,,,,,,,,,,,5432374342   ,136819,22,14E,SU9,Sukhoi Superjet-100,3000
136778,PG0480,2017-02-22T09:25:00Z,2017-02-22T10:15:00Z,AAQ,EGO,Arrived,SU9,2017-02-22T09:26:00Z,2017-02-22T10:16:00Z,5432376430   ,136778,Economy,6300.00,,,,,,,,,,,,,,5432376430   ,136778,79,14E,SU9,Sukhoi Superjet-100,3000
136609,PG0480,2017-01-08T09:25:00Z,2017-01-08T10:15:00Z,AAQ,EGO,Arrived,SU9,2017-01-08T09:28:00Z,2017-01-08T10:18:00Z,5432374572   ,136609,Economy,6300.00,,,,,,,,,,,,,,5432374572   ,136609,61,14E,SU9,Sukhoi Superjet-100,3000
136855,PG0480,2017-01-11T09:25:00Z,2017-01-11T10:15:00Z,AAQ,EGO,Arrived,SU9,2017-01-11T12:07:00Z,2017-01-11T12:57:00Z,5432374585   ,136855,Economy,6300.00,,,,,,,,,,,,,,5432374585   ,136855,61,14E,SU9,Sukhoi Superjet-100,3000
136871,PG0480,2017-01-13T09:25:00Z,2017-01-13T10:15:00Z,AAQ,EGO,Arrived,SU9,2017-01-13T09:28:00Z,2017-01-13T10:18:00Z,5432374825   ,136871,Economy,6300.00,,,,,,,,,,,,,,5432374825   ,136871,33,14E,SU9,Sukhoi Superjet-100,3000
136720,PG0480,2017-01-26T09:25:00Z,2017-01-26T10:15:00Z,AAQ,EGO,Arrived,SU9,2017-01-26T09:29:00Z,2017-01-26T10:19:00Z,5432375264   ,136720,Economy,6300.00,,,,,,,,,,,,,,5432375264   ,136720,16,14E,SU9,Sukhoi Superjet-100,3000
136951,PG0480,2017-02-02T09:25:00Z,2017-02-02T10:15:00Z,AAQ,EGO,Arrived,SU9,2017-02-02T09:28:00Z,2017-02-02T10:17:00Z,5432375670   ,136951,Economy,6300.00,,,,,,,,,,,,,,5432375670   ,136951,48,14E,SU9,Sukhoi Superjet-100,3000
136887,PG0480,2017-01-20T09:25:00Z,2017-01-20T10:15:00Z,AAQ,EGO,Arrived,SU9,2017-01-20T09:30:00Z,2017-01-20T10:19:00Z,5432319171   ,136887,Economy,6300.00,,,,,,,,,,,,,,5432319171   ,136887,68,14E,SU9,Sukhoi Superjet-100,3000
136571,PG0480,2017-01-25T09:25:00Z,2017-01-25T10:15:00Z,AAQ,EGO,Arrived,SU9,2017-01-25T09:28:00Z,2017-01-25T10:18:00Z,5432319560   ,136571,Economy,6300.00,,,,,,,,,,,,,,5432319560   ,136571,60,14E,SU9,Sukhoi Superjet-100,3000
136754,PG0480,2017-02-06T09:25:00Z,2017-02-06T10:15:00Z,AAQ,EGO,Arrived,SU9,2017-02-06T09:29:00Z,2017-02-06T10:18:00Z,5432319825   ,136754,Economy,6300.00,,,,,,,,,,,,,,5432319825   ,136754,63,14E,SU9,Sukhoi Superjet-100,3000
136888,PG0480,2017-02-14T09:25:00Z,2017-02-14T10:15:00Z,AAQ,EGO,Arrived,SU9,2017-02-14T09:29:00Z,2017-02-14T10:19:00Z,5432320287   ,136888,Economy,6300.00,,,,,,,,,,,,,,5432320287   ,136888,10,14E,SU9,Sukhoi Superjet-100,3000
136802,PG0480,2017-02-26T09:25:00Z,2017-02-26T10:15:00Z,AAQ,EGO,Arrived,SU9,2017-02-26T09:32:00Z,2017-02-26T10:22:00Z,5432320989   ,136802,Economy,6300.00,,,,,,,,,,,,,,5432320989   ,136802,18,14E,SU9,Sukhoi Superjet-100,3000
136815,PG0480,2017-02-19T09:25:00Z,2017-02-19T10:15:00Z,AAQ,EGO,Arrived,SU9,2017-02-19T09:26:00Z,2017-02-19T10:17:00Z,5432376271   ,136815,Economy,6300.00,,,,,,,,,,,,,,5432376271   ,136815,43,14E,SU9,Sukhoi Superjet-100,3000
136953,PG0480,2017-02-27T09:25:00Z,2017-02-27T10:15:00Z,AAQ,EGO,Arrived,SU9,2017-02-27T09:27:00Z,2017-02-27T10:17:00Z,5432376353   ,136953,Economy,6300.00,,,,,,,,,,,,,,5432376353   ,136953,56,14E,SU9,Sukhoi Superjet-100,3000
136807,PG0480,2017-02-23T09:25:00Z,2017-02-23T10:15:00Z,AAQ,EGO,Arrived,SU9,2017-02-23T09:28:00Z,2017-02-23T10:18:00Z,5432376550   ,136807,Economy,6300.00,,,,,,,,,,,,,,5432376550   ,136807,24,14E,SU9,Sukhoi Superjet-100,3000
136706,PG0480,2017-01-06T09:25:00Z,2017-01-06T10:15:00Z,AAQ,EGO,Arrived,SU9,2017-01-06T09:30:00Z,2017-01-06T10:20:00Z,5432053677   ,136706,Economy,6300.00,,,,,,,,,,,,,,5432053677   ,136706,31,14F,SU9,Sukhoi Superjet-100,3000
136571,PG0480,2017-01-25T09:25:00Z,2017-01-25T10:15:00Z,AAQ,EGO,Arrived,SU9,2017-01-25T09:28:00Z,2017-01-25T10:18:00Z,5432375260   ,136571,Economy,6300.00,,,,,,,,,,,,,,5432375260   ,136571,73,14F,SU9,Sukhoi Superjet-100,3000
136612,PG0480,2017-02-21T09:25:00Z,2017-02-21T10:15:00Z,AAQ,EGO,Arrived,SU9,2017-02-21T09:27:00Z,2017-02-21T10:17:00Z,5432376469   ,136612,Economy,6300.00,,,,,,,,,,,,,,5432376469   ,136612,27,14F,SU9,Sukhoi Superjet-100,3000
136861,PG0480,2017-02-12T09:25:00Z,2017-02-12T10:15:00Z,AAQ,EGO,Arrived,SU9,2017-02-12T09:28:00Z,2017-02-12T10:17:00Z,5432376001   ,136861,Economy,6300.00,,,,,,,,,,,,,,5432376001   ,136861,70,14F,SU9,Sukhoi Superjet-100,3000
136620,PG0480,2017-02-17T09:25:00Z,2017-02-17T10:15:00Z,AAQ,EGO,Arrived,SU9,2017-02-17T09:30:00Z,2017-02-17T10:19:00Z,5432376002   ,136620,Economy,6300.00,,,,,,,,,,,,,,5432376002   ,136620,37,14F,SU9,Sukhoi Superjet-100,3000
136922,PG0480,2017-02-11T09:25:00Z,2017-02-11T10:15:00Z,AAQ,EGO,Arrived,SU9,2017-02-11T09:27:00Z,2017-02-11T10:17:00Z,5432376098   ,136922,Economy,6300.00,,,,,,,,,,,,,,5432376098   ,136922,47,14F,SU9,Sukhoi Superjet-100,3000
136827,PG0480,2017-02-18T09:25:00Z,2017-02-18T10:15:00Z,AAQ,EGO,Arrived,SU9,2017-02-18T09:26:00Z,2017-02-18T10:17:00Z,5432376148   ,136827,Economy,6300.00,,,,,,,,,,,,,,5432376148   ,136827,7,14F,SU9,Sukhoi Superjet-100,3000
136661,PG0480,2017-01-01T09:25:00Z,2017-01-01T10:15:00Z,AAQ,EGO,Arrived,SU9,2017-01-01T09:27:00Z,2017-01-01T10:17:00Z,5432374316   ,136661,Economy,6300.00,,,,,,,,,,,,,,5432374316   ,136661,1,14F,SU9,Sukhoi Superjet-100,3000
136733,PG0480,2017-01-09T09:25:00Z,2017-01-09T10:15:00Z,AAQ,EGO,Arrived,SU9,2017-01-09T09:27:00Z,2017-01-09T10:18:00Z,5432374515   ,136733,Economy,6300.00,,,,,,,,,,,,,,5432374515   ,136733,22,14F,SU9,Sukhoi Superjet-100,3000
136586,PG0480,2017-01-10T09:25:00Z,2017-01-10T10:15:00Z,AAQ,EGO,Arrived,SU9,2017-01-10T09:28:00Z,2017-01-10T10:18:00Z,5432374554   ,136586,Economy,6300.00,,,,,,,,,,,,,,5432374554   ,136586,71,14F,SU9,Sukhoi Superjet-100,3000
136887,PG0480,2017-01-20T09:25:00Z,2017-01-20T10:15:00Z,AAQ,EGO,Arrived,SU9,2017-01-20T09:30:00Z,2017-01-20T10:19:00Z,5432374998   ,136887,Economy,6300.00,,,,,,,,,,,,,,5432374998   ,136887,9,14F,SU9,Sukhoi Superjet-100,3000
136838,PG0480,2017-01-24T09:25:00Z,2017-01-24T10:15:00Z,AAQ,EGO,Arrived,SU9,2017-01-24T09:30:00Z,2017-01-24T10:21:00Z,5432375392   ,136838,Economy,6300.00,,,,,,,,,,,,,,5432375392   ,136838,18,14F,SU9,Sukhoi Superjet-100,3000
136937,PG0480,2017-01-03T09:25:00Z,2017-01-03T10:15:00Z,AAQ,EGO,Arrived,SU9,2017-01-03T09:29:00Z,2017-01-03T10:19:00Z,5432374288   ,136937,Economy,6300.00,,,,,,,,,,,,,,5432374288   ,136937,47,14F,SU9,Sukhoi Superjet-100,3000
136758,PG0480,2017-01-12T09:25:00Z,2017-01-12T10:15:00Z,AAQ,EGO,Arrived,SU9,2017-01-12T09:26:00Z,2017-01-12T10:15:00Z,5432374561   ,136758,Economy,6300.00,,,,,,,,,,,,,,5432374561   ,136758,10,14F,SU9,Sukhoi Superjet-100,3000
136649,PG0480,2017-01-18T09:25:00Z,2017-01-18T10:15:00Z,AAQ,EGO,Arrived,SU9,2017-01-18T09:25:00Z,2017-01-18T10:15:00Z,5432319220   ,136649,Economy,6300.00,,,,,,,,,,,,,,5432319220   ,136649,68,14F,SU9,Sukhoi Superjet-100,3000
136927,PG0480,2017-01-22T09:25:00Z,2017-01-22T10:15:00Z,AAQ,EGO,Arrived,SU9,2017-01-22T09:28:00Z,2017-01-22T10:19:00Z,5432319304   ,136927,Economy,6300.00,,,,,,,,,,,,,,5432319304   ,136927,74,14F,SU9,Sukhoi Superjet-100,3000
136672,PG0480,2017-02-03T09:25:00Z,2017-02-03T10:15:00Z,AAQ,EGO,Arrived,SU9,2017-02-03T09:28:00Z,2017-02-03T10:18:00Z,5432319801   ,136672,Economy,6300.00,,,,,,,,,,,,,,5432319801   ,136672,69,14F,SU9,Sukhoi Superjet-100,3000
136823,PG0480,2017-02-05T09:25:00Z,2017-02-05T10:15:00Z,AAQ,EGO,Arrived,SU9,2017-02-05T09:27:00Z,2017-02-05T10:18:00Z,5432319973   ,136823,Economy,6300.00,,,,,,,,,,,,,,5432319973   ,136823,35,14F,SU9,Sukhoi Superjet-100,3000
136769,PG0480,2017-02-10T09:25:00Z,2017-02-10T10:15:00Z,AAQ,EGO,Arrived,SU9,2017-02-10T09:30:00Z,2017-02-10T10:21:00Z,5432320335   ,136769,Economy,6300.00,,,,,,,,,,,,,,5432320335   ,136769,11,14F,SU9,Sukhoi Superjet-100,3000
136660,PG0480,2017-02-20T09:25:00Z,2017-02-20T10:15:00Z,AAQ,EGO,Arrived,SU9,2017-02-20T09:26:00Z,2017-02-20T10:15:00Z,5432320854   ,136660,Economy,6300.00,,,,,,,,,,,,,,5432320854   ,136660,66,14F,SU9,Sukhoi Superjet-100,3000
136875,PG0480,2017-02-16T09:25:00Z,2017-02-16T10:15:00Z,AAQ,EGO,Arrived,SU9,2017-02-16T09:29:00Z,2017-02-16T10:19:00Z,5432376142   ,136875,Economy,6300.00,,,,,,,,,,,,,,5432376142   ,136875,14,14F,SU9,Sukhoi Superjet-100,3000
136815,PG0480,2017-02-19T09:25:00Z,2017-02-19T10:15:00Z,AAQ,EGO,Arrived,SU9,2017-02-19T09:26:00Z,2017-02-19T10:17:00Z,5432376214   ,136815,Economy,6300.00,,,,,,,,,,,,,,5432376214   ,136815,14,14F,SU9,Sukhoi Superjet-100,3000
136953,PG0480,2017-02-27T09:25:00Z,2017-02-27T10:15:00Z,AAQ,EGO,Arrived,SU9,2017-02-27T09:27:00Z,2017-02-27T10:17:00Z,5432376486   ,136953,Economy,6300.00,,,,,,,,,,,,,,5432376486   ,136953,53,14F,SU9,Sukhoi Superjet-100,3000
136645,PG0480,2017-01-05T09:25:00Z,2017-01-05T10:15:00Z,AAQ,EGO,Arrived,SU9,2017-01-05T09:29:00Z,2017-01-05T10:20:00Z,5432318346   ,136645,Economy,6300.00,,,,,,,,,,,,,,5432318346   ,136645,64,14F,SU9,Sukhoi Superjet-100,3000
136630,PG0480,2017-02-25T09:25:00Z,2017-02-25T10:15:00Z,AAQ,EGO,Arrived,SU9,2017-02-25T09:32:00Z,2017-02-25T10:22:00Z,5432376422   ,136630,Economy,6300.00,,,,,,,,,,,,,,5432376422   ,136630,81,14F,SU9,Sukhoi Superjet-100,3000
136907,PG0480,2017-01-16T09:25:00Z,2017-01-16T10:15:00Z,AAQ,EGO,Arrived,SU9,2017-01-16T09:31:00Z,2017-01-16T10:22:00Z,5432318929   ,136907,Economy,6300.00,,,,,,,,,,,,,,5432318929   ,136907,61,14F,SU9,Sukhoi Superjet-100,3000
136757,PG0480,2017-01-27T09:25:00Z,2017-01-27T10:15:00Z,AAQ,EGO,Arrived,SU9,2017-01-27T09:30:00Z,2017-01-27T10:19:00Z,5432319611   ,136757,Economy,6300.00,,,,,,,,,,,,,,5432319611   ,136757,74,14F,SU9,Sukhoi Superjet-100,3000
136871,PG0480,2017-01-13T09:25:00Z,2017-01-13T10:15:00Z,AAQ,EGO,Arrived,SU9,2017-01-13T09:28:00Z,2017-01-13T10:18:00Z,5432374646   ,136871,Economy,6300.00,,,,,,,,,,,,,,5432374646   ,136871,62,14F,SU9,Sukhoi Superjet-100,3000
136609,PG0480,2017-01-08T09:25:00Z,2017-01-08T10:15:00Z,AAQ,EGO,Arrived,SU9,2017-01-08T09:28:00Z,2017-01-08T10:18:00Z,5432374751   ,136609,Economy,6300.00,,,,,,,,,,,,,,5432374751   ,136609,66,14F,SU9,Sukhoi Superjet-100,3000
136600,PG0480,2017-02-08T09:25:00Z,2017-02-08T10:15:00Z,AAQ,EGO,Arrived,SU9,2017-02-08T09:26:00Z,2017-02-08T10:16:00Z,5432053776   ,136600,Economy,6300.00,,,,,,,,,,,,,,5432053776   ,136600,85,14F,SU9,Sukhoi Superjet-100,3000
136841,PG0480,2017-02-07T09:25:00Z,2017-02-07T10:15:00Z,AAQ,EGO,Arrived,SU9,2017-02-07T09:25:00Z,2017-02-07T10:16:00Z,5432375702   ,136841,Economy,6300.00,,,,,,,,,,,,,,5432375702   ,136841,94,14F,SU9,Sukhoi Superjet-100,3000
136956,PG0480,2017-02-04T09:25:00Z,2017-02-04T10:15:00Z,AAQ,EGO,Arrived,SU9,2017-02-04T09:33:00Z,2017-02-04T10:23:00Z,5432375645   ,136956,Economy,6300.00,,,,,,,,,,,,,,5432375645   ,136956,58,14F,SU9,Sukhoi Superjet-100,3000
136869,PG0480,2017-01-31T09:25:00Z,2017-01-31T10:15:00Z,AAQ,EGO,Arrived,SU9,2017-01-31T09:26:00Z,2017-01-31T10:16:00Z,5432375588   ,136869,Economy,6300.00,,,,,,,,,,,,,,5432375588   ,136869,73,14F,SU9,Sukhoi Superjet-100,3000
136819,PG0480,2017-01-04T09:25:00Z,2017-01-04T10:15:00Z,AAQ,EGO,Arrived,SU9,2017-01-04T09:29:00Z,2017-01-04T10:19:00Z,5432053670   ,136819,Economy,6300.00,,,,,,,,,,,,,,5432053670   ,136819,31,14F,SU9,Sukhoi Superjet-100,3000
136754,PG0480,2017-02-06T09:25:00Z,2017-02-06T10:15:00Z,AAQ,EGO,Arrived,SU9,2017-02-06T09:29:00Z,2017-02-06T10:18:00Z,5432375726   ,136754,Economy,6300.00,,,,,,,,,,,,,,5432375726   ,136754,13,14F,SU9,Sukhoi Superjet-100,3000
136666,PG0480,2017-02-09T09:25:00Z,2017-02-09T10:15:00Z,AAQ,EGO,Arrived,SU9,2017-02-09T09:26:00Z,2017-02-09T10:16:00Z,5432376026   ,136666,Economy,6300.00,,,,,,,,,,,,,,5432376026   ,136666,36,14F,SU9,Sukhoi Superjet-100,3000
136807,PG0480,2017-02-23T09:25:00Z,2017-02-23T10:15:00Z,AAQ,EGO,Arrived,SU9,2017-02-23T09:28:00Z,2017-02-23T10:18:00Z,5432053820   ,136807,Economy,6300.00,,,,,,,,,,,,,,5432053820   ,136807,27,14F,SU9,Sukhoi Superjet-100,3000
136605,PG0480,2017-02-15T09:25:00Z,2017-02-15T10:15:00Z,AAQ,EGO,Arrived,SU9,2017-02-15T09:28:00Z,2017-02-15T10:19:00Z,5432375855   ,136605,Economy,6300.00,,,,,,,,,,,,,,5432375855   ,136605,11,14F,SU9,Sukhoi Superjet-100,3000
136755,PG0480,2017-01-21T09:25:00Z,2017-01-21T10:15:00Z,AAQ,EGO,Arrived,SU9,2017-01-21T09:30:00Z,2017-01-21T10:20:00Z,5432053721   ,136755,Economy,6300.00,,,,,,,,,,,,,,5432053721   ,136755,87,14F,SU9,Sukhoi Superjet-100,3000
136654,PG0480,2017-01-19T09:25:00Z,2017-01-19T10:15:00Z,AAQ,EGO,Arrived,SU9,2017-01-19T09:28:00Z,2017-01-19T10:17:00Z,5432318898   ,136654,Economy,6300.00,,,,,,,,,,,,,,5432318898   ,136654,44,14F,SU9,Sukhoi Superjet-100,3000
136678,PG0480,2017-01-28T09:25:00Z,2017-01-28T10:15:00Z,AAQ,EGO,Arrived,SU9,2017-01-28T09:27:00Z,2017-01-28T10:17:00Z,5432375269   ,136678,Economy,6300.00,,,,,,,,,,,,,,5432375269   ,136678,80,14F,SU9,Sukhoi Superjet-100,3000
136900,PG0480,2017-02-01T09:25:00Z,2017-02-01T10:15:00Z,AAQ,EGO,Arrived,SU9,2017-02-01T09:30:00Z,2017-02-01T10:21:00Z,5432319899   ,136900,Economy,6300.00,,,,,,,,,,,,,,5432319899   ,136900,73,14F,SU9,Sukhoi Superjet-100,3000
136778,PG0480,2017-02-22T09:25:00Z,2017-02-22T10:15:00Z,AAQ,EGO,Arrived,SU9,2017-02-22T09:26:00Z,2017-02-22T10:16:00Z,5432320602   ,136778,Economy,6300.00,,,,,,,,,,,,,,5432320602   ,136778,80,14F,SU9,Sukhoi Superjet-100,3000
136780,PG0480,2017-02-24T09:25:00Z,2017-02-24T10:15:00Z,AAQ,EGO,Arrived,SU9,2017-02-24T09:30:00Z,2017-02-24T10:20:00Z,5432320874   ,136780,Economy,6300.00,,,,,,,,,,,,,,5432320874   ,136780,22,14F,SU9,Sukhoi Superjet-100,3000
136844,PG0480,2017-02-28T09:25:00Z,2017-02-28T10:15:00Z,AAQ,EGO,Arrived,SU9,2017-02-28T09:26:00Z,2017-02-28T10:16:00Z,5432320913   ,136844,Economy,6300.00,,,,,,,,,,,,,,5432320913   ,136844,57,14F,SU9,Sukhoi Superjet-100,3000
136802,PG0480,2017-02-26T09:25:00Z,2017-02-26T10:15:00Z,AAQ,EGO,Arrived,SU9,2017-02-26T09:32:00Z,2017-02-26T10:22:00Z,5432321083   ,136802,Economy,6300.00,,,,,,,,,,,,,,5432321083   ,136802,5,14F,SU9,Sukhoi Superjet-100,3000
136781,PG0480,2017-01-14T09:25:00Z,2017-01-14T10:15:00Z,AAQ,EGO,Arrived,SU9,2017-01-14T09:26:00Z,2017-01-14T10:16:00Z,5432374788   ,136781,Economy,6300.00,,,,,,,,,,,,,,5432374788   ,136781,6,14F,SU9,Sukhoi Superjet-100,3000
136855,PG0480,2017-01-11T09:25:00Z,2017-01-11T10:15:00Z,AAQ,EGO,Arrived,SU9,2017-01-11T12:07:00Z,2017-01-11T12:57:00Z,5432318666   ,136855,Economy,6300.00,,,,,,,,,,,,,,5432318666   ,136855,59,14F,SU9,Sukhoi Superjet-100,3000
136709,PG0480,2017-01-15T09:25:00Z,2017-01-15T10:15:00Z,AAQ,EGO,Arrived,SU9,2017-01-15T09:28:00Z,2017-01-15T10:18:00Z,5432318897   ,136709,Economy,6300.00,,,,,,,,,,,,,,5432318897   ,136709,43,14F,SU9,Sukhoi Superjet-100,3000
136720,PG0480,2017-01-26T09:25:00Z,2017-01-26T10:15:00Z,AAQ,EGO,Arrived,SU9,2017-01-26T09:29:00Z,2017-01-26T10:19:00Z,5432319557   ,136720,Economy,6300.00,,,,,,,,,,,,,,5432319557   ,136720,22,14F,SU9,Sukhoi Superjet-100,3000
136729,PG0480,2017-01-29T09:25:00Z,2017-01-29T10:15:00Z,AAQ,EGO,Arrived,SU9,2017-01-29T09:29:00Z,2017-01-29T10:19:00Z,5432319566   ,136729,Economy,6300.00,,,,,,,,,,,,,,5432319566   ,136729,71,14F,SU9,Sukhoi Superjet-100,3000
136951,PG0480,2017-02-02T09:25:00Z,2017-02-02T10:15:00Z,AAQ,EGO,Arrived,SU9,2017-02-02T09:28:00Z,2017-02-02T10:17:00Z,5432319743   ,136951,Economy,6300.00,,,,,,,,,,,,,,5432319743   ,136951,47,14F,SU9,Sukhoi Superjet-100,3000
136857,PG0480,2017-02-13T09:25:00Z,2017-02-13T10:15:00Z,AAQ,EGO,Arrived,SU9,2017-02-13T09:31:00Z,2017-02-13T10:21:00Z,5432320316   ,136857,Economy,6300.00,,,,,,,,,,,,,,5432320316   ,136857,48,14F,SU9,Sukhoi Superjet-100,3000
136888,PG0480,2017-02-14T09:25:00Z,2017-02-14T10:15:00Z,AAQ,EGO,Arrived,SU9,2017-02-14T09:29:00Z,2017-02-14T10:19:00Z,5432320318   ,136888,Economy,6300.00,,,,,,,,,,,,,,5432320318   ,136888,2,14F,SU9,Sukhoi Superjet-100,3000
136632,PG0480,2017-01-07T09:25:00Z,2017-01-07T10:15:00Z,AAQ,EGO,Arrived,SU9,2017-01-07T12:42:00Z,2017-01-07T13:33:00Z,5432374688   ,136632,Economy,6300.00,,,,,,,,,,,,,,5432374688   ,136632,83,14F,SU9,Sukhoi Superjet-100,3000
136907,PG0480,2017-01-16T09:25:00Z,2017-01-16T10:15:00Z,AAQ,EGO,Arrived,SU9,2017-01-16T09:31:00Z,2017-01-16T10:22:00Z,5432318769   ,136907,Economy,6300.00,,,,,,,,,,,,,,5432318769   ,136907,56,15A,SU9,Sukhoi Superjet-100,3000
136632,PG0480,2017-01-07T09:25:00Z,2017-01-07T10:15:00Z,AAQ,EGO,Arrived,SU9,2017-01-07T12:42:00Z,2017-01-07T13:33:00Z,5432374637   ,136632,Economy,6300.00,,,,,,,,,,,,,,5432374637   ,136632,70,15A,SU9,Sukhoi Superjet-100,3000
136661,PG0480,2017-01-01T09:25:00Z,2017-01-01T10:15:00Z,AAQ,EGO,Arrived,SU9,2017-01-01T09:27:00Z,2017-01-01T10:17:00Z,5432374294   ,136661,Economy,6300.00,,,,,,,,,,,,,,5432374294   ,136661,6,15A,SU9,Sukhoi Superjet-100,3000
136936,PG0480,2017-01-02T09:25:00Z,2017-01-02T10:15:00Z,AAQ,EGO,Arrived,SU9,2017-01-02T09:28:00Z,2017-01-02T10:18:00Z,5432318397   ,136936,Economy,6300.00,,,,,,,,,,,,,,5432318397   ,136936,69,15A,SU9,Sukhoi Superjet-100,3000
136819,PG0480,2017-01-04T09:25:00Z,2017-01-04T10:15:00Z,AAQ,EGO,Arrived,SU9,2017-01-04T09:29:00Z,2017-01-04T10:19:00Z,5432318558   ,136819,Economy,6300.00,,,,,,,,,,,,,,5432318558   ,136819,27,15A,SU9,Sukhoi Superjet-100,3000
136887,PG0480,2017-01-20T09:25:00Z,2017-01-20T10:15:00Z,AAQ,EGO,Arrived,SU9,2017-01-20T09:30:00Z,2017-01-20T10:19:00Z,5432319122   ,136887,Economy,6300.00,,,,,,,,,,,,,,5432319122   ,136887,73,15A,SU9,Sukhoi Superjet-100,3000
136767,PG0480,2017-01-23T09:25:00Z,2017-01-23T10:15:00Z,AAQ,EGO,Arrived,SU9,2017-01-23T09:27:00Z,2017-01-23T10:18:00Z,5432319288   ,136767,Economy,6300.00,,,,,,,,,,,,,,5432319288   ,136767,28,15A,SU9,Sukhoi Superjet-100,3000
136922,PG0480,2017-02-11T09:25:00Z,2017-02-11T10:15:00Z,AAQ,EGO,Arrived,SU9,2017-02-11T09:27:00Z,2017-02-11T10:17:00Z,5432320235   ,136922,Economy,6300.00,,,,,,,,,,,,,,5432320235   ,136922,48,15A,SU9,Sukhoi Superjet-100,3000
136875,PG0480,2017-02-16T09:25:00Z,2017-02-16T10:15:00Z,AAQ,EGO,Arrived,SU9,2017-02-16T09:29:00Z,2017-02-16T10:19:00Z,5432320378   ,136875,Economy,6300.00,,,,,,,,,,,,,,5432320378   ,136875,9,15A,SU9,Sukhoi Superjet-100,3000
136780,PG0480,2017-02-24T09:25:00Z,2017-02-24T10:15:00Z,AAQ,EGO,Arrived,SU9,2017-02-24T09:30:00Z,2017-02-24T10:20:00Z,5432320587   ,136780,Economy,6300.00,,,,,,,,,,,,,,5432320587   ,136780,23,15A,SU9,Sukhoi Superjet-100,3000
